draft_season,pick,team,team_draft_code,franchise_id,position,draft_position_group,roster_context_available,roster_context_season,prev_roster_players,prev_roster_active_players,prev_roster_avg_age,prev_roster_active_avg_age,prev_roster_avg_years_exp,prev_roster_active_avg_years_exp,prev_roster_rookies,prev_roster_young_players,prev_roster_veterans_5plus,prev_roster_drafted_players,prev_roster_top100_draftees,prev_roster_avg_draft_number,prev_same_position_group_players,prev_same_position_group_active_players,prev_same_position_group_share,prev_same_position_group_active_share,prev_same_position_group_avg_age,prev_same_position_group_avg_years_exp,prev_same_position_group_rookies,prev_same_position_group_young_players,prev_same_position_group_veterans_5plus,prev_same_position_group_drafted_players,prev_same_position_group_top100_draftees
2017,172,DEN,DEN,DEN,WR,WR,True,2016.0,70.0,59.0,25.50769230769231,25.30909090909091,3.106060606060606,3.0344827586206895,13.0,36.0,18.0,43.0,23.0,117.25581395348837,8.0,7.0,0.11428571428571428,0.11864406779661017,25.625,3.375,1.0,4.0,3.0,3.0,3.0
2017,173,PIT,PIT,PIT,DB,DB,True,2016.0,112.0,56.0,25.6,25.943396226415093,3.1971830985915495,3.82,13.0,40.0,17.0,3.0,1.0,99.33333333333333,22.0,10.0,0.19642857142857142,0.17857142857142858,24.866666666666667,3.2142857142857144,3.0,8.0,3.0,1.0,0.0
2017,174,ATL,ATL,ATL,TE,TE,True,2016.0,103.0,56.0,26.24418604651163,26.553571428571427,3.3205128205128207,3.8214285714285716,14.0,39.0,21.0,34.0,23.0,77.20588235294117,7.0,4.0,0.06796116504854369,0.07142857142857142,24.666666666666668,1.0,3.0,4.0,0.0,2.0,1.0
2017,175,GNB,GNB,GB,WR,WR,True,2016.0,94.0,54.0,24.844155844155843,25.25925925925926,2.3947368421052633,2.8867924528301887,25.0,51.0,13.0,0.0,0.0,,14.0,8.0,0.14893617021276595,0.14814814814814814,24.272727272727273,1.6153846153846154,6.0,11.0,2.0,0.0,0.0
2017,176,CIN,CIN,CIN,C,OL,True,2016.0,84.0,72.0,25.797101449275363,25.915254237288135,3.414285714285714,3.5344827586206895,15.0,36.0,22.0,55.0,29.0,110.76363636363637,14.0,12.0,0.16666666666666666,0.16666666666666666,26.0,3.8,1.0,5.0,3.0,9.0,5.0
2017,177,SFO,SFO,SF,WR,WR,True,2016.0,76.0,56.0,25.69736842105263,25.857142857142858,3.2837837837837838,3.418181818181818,10.0,36.0,23.0,50.0,21.0,112.48,10.0,6.0,0.13157894736842105,0.10714285714285714,25.2,2.7777777777777777,1.0,4.0,2.0,7.0,1.0
2017,178,MIA,MIA,MIA,DT,DL,True,2016.0,93.0,54.0,25.848101265822784,25.74074074074074,2.736111111111111,2.823529411764706,18.0,42.0,17.0,0.0,0.0,,15.0,8.0,0.16129032258064516,0.14814814814814814,27.153846153846153,4.181818181818182,1.0,4.0,4.0,0.0,0.0
2017,179,ARI,ARI,ARI,RB,RB,True,2016.0,105.0,80.0,25.753086419753085,25.571428571428573,3.7738095238095237,3.6,15.0,36.0,24.0,16.0,10.0,100.5,6.0,5.0,0.05714285714285714,0.0625,25.666666666666668,3.0,1.0,2.0,1.0,1.0,1.0
2017,180,MIN,MIN,MIN,G,OL,True,2016.0,88.0,70.0,25.972602739726028,25.918032786885245,3.3544303797468356,3.3174603174603177,13.0,38.0,23.0,46.0,23.0,107.6086956521739,15.0,11.0,0.17045454545454544,0.15714285714285714,26.642857142857142,3.7142857142857144,2.0,7.0,5.0,7.0,3.0
2017,181,NYJ,NYJ,NYJ,DL,DL,True,2016.0,102.0,74.0,25.313953488372093,24.96825396825397,3.1648351648351647,2.803030303030303,22.0,50.0,26.0,50.0,27.0,106.24,14.0,11.0,0.13725490196078433,0.14864864864864866,24.0,2.6363636363636362,4.0,7.0,3.0,4.0,3.0
2017,182,GNB,GNB,GB,RB,RB,True,2016.0,94.0,54.0,24.844155844155843,25.25925925925926,2.3947368421052633,2.8867924528301887,25.0,51.0,13.0,0.0,0.0,,10.0,5.0,0.10638297872340426,0.09259259259259259,24.5,1.5,1.0,4.0,0.0,0.0,0.0
2017,183,KAN,KAN,KC,LB,LB,True,2016.0,105.0,62.0,25.132530120481928,25.137931034482758,3.0853658536585367,3.1,15.0,43.0,20.0,41.0,24.0,98.53658536585365,16.0,9.0,0.1523809523809524,0.14516129032258066,25.857142857142858,3.357142857142857,4.0,8.0,5.0,5.0,3.0
2017,184,PHI,PHI,PHI,S,DB,True,2016.0,94.0,78.0,25.52054794520548,25.540983606557376,3.157303370786517,3.2739726027397262,26.0,43.0,22.0,54.0,27.0,106.25925925925925,14.0,12.0,0.14893617021276595,0.15384615384615385,25.923076923076923,3.3846153846153846,2.0,6.0,4.0,9.0,4.0
2017,185,CLE,CLE,CLE,DT,DL,True,2016.0,110.0,91.0,24.725,24.75,2.6451612903225805,2.506172839506173,27.0,56.0,19.0,15.0,8.0,108.26666666666667,15.0,12.0,0.13636363636363635,0.13186813186813187,24.363636363636363,3.1538461538461537,4.0,8.0,4.0,2.0,1.0
2017,186,BAL,BAL,BAL,DB,DB,True,2016.0,90.0,69.0,25.876543209876544,26.131147540983605,3.1948051948051948,3.440677966101695,19.0,42.0,24.0,15.0,7.0,115.66666666666667,20.0,13.0,0.2222222222222222,0.18840579710144928,26.555555555555557,3.625,3.0,5.0,6.0,3.0,1.0
2017,187,SEA,SEA,SEA,S,DB,True,2016.0,114.0,61.0,25.0989010989011,25.818181818181817,2.760869565217391,3.457627118644068,26.0,52.0,22.0,4.0,1.0,162.0,17.0,10.0,0.14912280701754385,0.16393442622950818,25.8,3.2857142857142856,2.0,5.0,4.0,1.0,0.0
2017,188,NYJ,NYJ,NYJ,RB,RB,True,2016.0,102.0,74.0,25.313953488372093,24.96825396825397,3.1648351648351647,2.803030303030303,22.0,50.0,26.0,50.0,27.0,106.24,11.0,6.0,0.10784313725490197,0.08108108108108109,25.625,3.0,3.0,4.0,3.0,3.0,1.0
2017,189,LAR,LAR,LAR,DT,DL,True,2016.0,70.0,56.0,24.66176470588235,24.87272727272727,2.426470588235294,2.5357142857142856,16.0,40.0,12.0,42.0,22.0,97.33333333333333,11.0,9.0,0.15714285714285714,0.16071428571428573,25.818181818181817,3.3636363636363638,1.0,6.0,4.0,7.0,4.0
2017,190,LAC,LAC,LAC,T,OL,True,2016.0,114.0,83.0,25.46590909090909,25.403225806451612,3.161290322580645,3.0985915492957745,19.0,51.0,26.0,48.0,27.0,102.8125,18.0,14.0,0.15789473684210525,0.1686746987951807,25.714285714285715,3.466666666666667,3.0,6.0,7.0,11.0,6.0
2017,191,DAL,DAL,DAL,S,DB,True,2016.0,108.0,60.0,25.55294117647059,26.236363636363638,3.36144578313253,4.216666666666667,17.0,37.0,23.0,39.0,22.0,94.3076923076923,17.0,11.0,0.1574074074074074,0.18333333333333332,25.285714285714285,3.3846153846153846,3.0,5.0,4.0,8.0,4.0
2017,192,CAR,CAR,CAR,FB,RB,True,2016.0,76.0,57.0,26.347826086956523,26.444444444444443,4.2153846153846155,4.2407407407407405,6.0,30.0,25.0,10.0,6.0,87.2,5.0,4.0,0.06578947368421052,0.07017543859649122,27.0,5.25,0.0,1.0,2.0,0.0,0.0
2017,193,CIN,CIN,CIN,LB,LB,True,2016.0,84.0,72.0,25.797101449275363,25.915254237288135,3.414285714285714,3.5344827586206895,15.0,36.0,22.0,55.0,29.0,110.76363636363637,9.0,9.0,0.10714285714285714,0.125,26.25,4.125,1.0,4.0,3.0,5.0,4.0
2017,194,MIA,MIA,MIA,DT,DL,True,2016.0,93.0,54.0,25.848101265822784,25.74074074074074,2.736111111111111,2.823529411764706,18.0,42.0,17.0,0.0,0.0,,15.0,8.0,0.16129032258064516,0.14814814814814814,27.153846153846153,4.181818181818182,1.0,4.0,4.0,0.0,0.0
2017,195,BUF,BUF,BUF,LB,LB,True,2016.0,98.0,77.0,25.890243902439025,25.73015873015873,3.6623376623376624,3.5483870967741935,10.0,31.0,26.0,17.0,7.0,120.58823529411765,12.0,11.0,0.12244897959183673,0.14285714285714285,26.333333333333332,4.8,2.0,3.0,5.0,2.0,2.0
2017,196,NOR,NOR,NO,DE,DL,True,2016.0,108.0,81.0,26.093023255813954,26.285714285714285,3.9655172413793105,4.176470588235294,19.0,40.0,33.0,24.0,11.0,122.375,15.0,11.0,0.1388888888888889,0.13580246913580246,25.416666666666668,3.75,3.0,7.0,5.0,2.0,1.0
2017,197,NYJ,NYJ,NYJ,CB,DB,True,2016.0,102.0,74.0,25.313953488372093,24.96825396825397,3.1648351648351647,2.803030303030303,22.0,50.0,26.0,50.0,27.0,106.24,18.0,14.0,0.17647058823529413,0.1891891891891892,25.0625,2.625,3.0,10.0,4.0,9.0,5.0
2017,198,SFO,SFO,SF,DT,DL,True,2016.0,76.0,56.0,25.69736842105263,25.857142857142858,3.2837837837837838,3.418181818181818,10.0,36.0,23.0,50.0,21.0,112.48,10.0,9.0,0.13157894736842105,0.16071428571428573,25.3,2.9,2.0,4.0,2.0,7.0,3.0
2017,199,WAS,WAS,WAS,C,OL,True,2016.0,75.0,57.0,26.253521126760564,26.203703703703702,3.9,3.9649122807017543,11.0,30.0,25.0,46.0,22.0,106.34782608695652,12.0,11.0,0.16,0.19298245614035087,26.583333333333332,3.5,1.0,6.0,4.0,9.0,5.0
2017,200,NYG,NYG,NYG,T,OL,True,2016.0,110.0,64.0,25.595238095238095,25.839285714285715,3.3068181818181817,3.857142857142857,19.0,44.0,25.0,5.0,2.0,137.8,16.0,9.0,0.14545454545454545,0.140625,25.76923076923077,3.5833333333333335,0.0,5.0,4.0,0.0,0.0
2017,201,MIN,MIN,MIN,TE,TE,True,2016.0,88.0,70.0,25.972602739726028,25.918032786885245,3.3544303797468356,3.3174603174603177,13.0,38.0,23.0,46.0,23.0,107.6086956521739,4.0,4.0,0.045454545454545456,0.05714285714285714,24.75,2.25,2.0,2.0,1.0,3.0,1.0
2017,202,SFO,SFO,SF,OLB,LB,True,2016.0,76.0,56.0,25.69736842105263,25.857142857142858,3.2837837837837838,3.418181818181818,10.0,36.0,23.0,50.0,21.0,112.48,12.0,8.0,0.15789473684210525,0.14285714285714285,25.666666666666668,3.5,1.0,5.0,4.0,7.0,4.0
2017,203,DEN,DEN,DEN,RB,RB,True,2016.0,70.0,59.0,25.50769230769231,25.30909090909091,3.106060606060606,3.0344827586206895,13.0,36.0,18.0,43.0,23.0,117.25581395348837,6.0,3.0,0.08571428571428572,0.05084745762711865,24.833333333333332,2.5,2.0,4.0,1.0,3.0,0.0
2017,204,NYJ,NYJ,NYJ,CB,DB,True,2016.0,102.0,74.0,25.313953488372093,24.96825396825397,3.1648351648351647,2.803030303030303,22.0,50.0,26.0,50.0,27.0,106.24,18.0,14.0,0.17647058823529413,0.1891891891891892,25.0625,2.625,3.0,10.0,4.0,9.0,5.0
2017,205,DET,DET,DET,DE,DL,True,2016.0,104.0,55.0,25.72289156626506,26.21818181818182,3.111111111111111,3.4489795918367347,14.0,34.0,14.0,1.0,1.0,55.0,13.0,9.0,0.125,0.16363636363636364,25.8,3.0,2.0,4.0,1.0,0.0,0.0
2017,206,LAR,LAR,LAR,FB,RB,True,2016.0,70.0,56.0,24.66176470588235,24.87272727272727,2.426470588235294,2.5357142857142856,16.0,40.0,12.0,42.0,22.0,97.33333333333333,7.0,5.0,0.1,0.08928571428571429,24.142857142857142,1.8571428571428572,1.0,5.0,1.0,2.0,2.0
2017,207,CIN,CIN,CIN,RB,RB,True,2016.0,84.0,72.0,25.797101449275363,25.915254237288135,3.414285714285714,3.5344827586206895,15.0,36.0,22.0,55.0,29.0,110.76363636363637,6.0,5.0,0.07142857142857142,0.06944444444444445,25.0,3.0,1.0,2.0,1.0,4.0,2.0
2017,208,ARI,ARI,ARI,S,DB,True,2016.0,105.0,80.0,25.753086419753085,25.571428571428573,3.7738095238095237,3.6,15.0,36.0,24.0,16.0,10.0,100.5,22.0,15.0,0.20952380952380953,0.1875,25.058823529411764,3.0,5.0,8.0,4.0,6.0,2.0
2017,209,WAS,WAS,WAS,WR,WR,True,2016.0,75.0,57.0,26.253521126760564,26.203703703703702,3.9,3.9649122807017543,11.0,30.0,25.0,46.0,22.0,106.34782608695652,7.0,5.0,0.09333333333333334,0.08771929824561403,25.142857142857142,3.1666666666666665,2.0,4.0,2.0,5.0,2.0
2017,210,SEA,SEA,SEA,T,OL,True,2016.0,114.0,61.0,25.0989010989011,25.818181818181817,2.760869565217391,3.457627118644068,26.0,52.0,22.0,4.0,1.0,162.0,12.0,8.0,0.10526315789473684,0.13114754098360656,24.416666666666668,1.5833333333333333,5.0,9.0,1.0,0.0,0.0
2017,211,NWE,NWE,NE,T,OL,True,2016.0,90.0,58.0,25.586666666666666,25.857142857142858,3.2567567567567566,3.5689655172413794,15.0,38.0,22.0,4.0,0.0,156.0,14.0,8.0,0.15555555555555556,0.13793103448275862,25.0,1.9090909090909092,3.0,7.0,2.0,0.0,0.0
2017,212,GNB,GNB,GB,C,OL,True,2016.0,94.0,54.0,24.844155844155843,25.25925925925926,2.3947368421052633,2.8867924528301887,25.0,51.0,13.0,0.0,0.0,,13.0,8.0,0.13829787234042554,0.14814814814814814,24.5,2.5454545454545454,4.0,5.0,2.0,0.0,0.0
2017,213,PIT,PIT,PIT,LS,ST,True,2016.0,112.0,56.0,25.6,25.943396226415093,3.1971830985915495,3.82,13.0,40.0,17.0,3.0,1.0,99.33333333333333,5.0,3.0,0.044642857142857144,0.05357142857142857,28.0,1.0,1.0,3.0,0.0,0.0,0.0
2017,214,PHI,PHI,PHI,DT,DL,True,2016.0,94.0,78.0,25.52054794520548,25.540983606557376,3.157303370786517,3.2739726027397262,26.0,43.0,22.0,54.0,27.0,106.25925925925925,17.0,13.0,0.18085106382978725,0.16666666666666666,25.142857142857142,2.764705882352941,5.0,8.0,4.0,11.0,7.0
2017,215,DET,DET,DET,QB,QB,True,2016.0,104.0,55.0,25.72289156626506,26.21818181818182,3.111111111111111,3.4489795918367347,14.0,34.0,14.0,1.0,1.0,55.0,3.0,3.0,0.028846153846153848,0.05454545454545454,28.0,6.0,1.0,1.0,2.0,0.0,0.0
2017,216,DAL,DAL,DAL,CB,DB,True,2016.0,108.0,60.0,25.55294117647059,26.236363636363638,3.36144578313253,4.216666666666667,17.0,37.0,23.0,39.0,22.0,94.3076923076923,17.0,11.0,0.1574074074074074,0.18333333333333332,25.285714285714285,3.3846153846153846,3.0,5.0,4.0,8.0,4.0
2017,217,TEN,TEN,TEN,OL,OL,True,2016.0,94.0,80.0,25.710526315789473,25.924242424242426,3.3950617283950617,3.6056338028169015,15.0,39.0,24.0,51.0,24.0,120.29411764705883,18.0,14.0,0.19148936170212766,0.175,24.6,2.466666666666667,3.0,8.0,2.0,8.0,4.0
2017,218,KAN,KAN,KC,S,DB,True,2016.0,105.0,62.0,25.132530120481928,25.137931034482758,3.0853658536585367,3.1,15.0,43.0,20.0,41.0,24.0,98.53658536585365,21.0,13.0,0.2,0.20967741935483872,24.076923076923077,2.4166666666666665,3.0,9.0,3.0,8.0,4.0
2017,219,MIN,MIN,MIN,WR,WR,True,2016.0,88.0,70.0,25.972602739726028,25.918032786885245,3.3544303797468356,3.3174603174603177,13.0,38.0,23.0,46.0,23.0,107.6086956521739,11.0,11.0,0.125,0.15714285714285714,24.11111111111111,1.8,3.0,5.0,0.0,5.0,2.0
2017,220,MIN,MIN,MIN,DL,DL,True,2016.0,88.0,70.0,25.972602739726028,25.918032786885245,3.3544303797468356,3.3174603174603177,13.0,38.0,23.0,46.0,23.0,107.6086956521739,18.0,13.0,0.20454545454545456,0.18571428571428572,26.0,3.923076923076923,1.0,6.0,6.0,9.0,5.0
2017,221,OAK,OAK,LVR,S,DB,True,2016.0,91.0,58.0,25.32894736842105,25.732142857142858,2.6103896103896105,3.0545454545454547,24.0,45.0,16.0,2.0,1.0,98.5,17.0,11.0,0.18681318681318682,0.1896551724137931,25.571428571428573,2.933333333333333,4.0,8.0,4.0,1.0,0.0
2017,222,JAX,JAX,JAX,CB,DB,True,2016.0,84.0,65.0,25.10810810810811,25.053571428571427,2.935064935064935,2.8833333333333333,10.0,40.0,17.0,17.0,8.0,99.3529411764706,13.0,11.0,0.15476190476190477,0.16923076923076924,24.90909090909091,2.75,2.0,4.0,2.0,3.0,0.0
2017,223,TAM,TAM,TB,NT,DL,True,2016.0,89.0,69.0,25.55263157894737,25.4,3.12,3.066666666666667,15.0,38.0,20.0,41.0,23.0,95.21951219512195,16.0,13.0,0.1797752808988764,0.18840579710144928,25.866666666666667,3.466666666666667,3.0,5.0,5.0,8.0,5.0
2017,224,CLE,CLE,CLE,K,ST,True,2016.0,110.0,91.0,24.725,24.75,2.6451612903225805,2.506172839506173,27.0,56.0,19.0,15.0,8.0,108.26666666666667,5.0,4.0,0.045454545454545456,0.04395604395604396,26.5,3.6,0.0,2.0,1.0,0.0,0.0
2017,225,LAC,LAC,LAC,DT,DL,True,2016.0,114.0,83.0,25.46590909090909,25.403225806451612,3.161290322580645,3.0985915492957745,19.0,51.0,26.0,48.0,27.0,102.8125,15.0,10.0,0.13157894736842105,0.12048192771084337,25.071428571428573,2.7,1.0,7.0,2.0,6.0,3.0
2017,226,SEA,SEA,SEA,WR,WR,True,2016.0,114.0,61.0,25.0989010989011,25.818181818181817,2.760869565217391,3.457627118644068,26.0,52.0,22.0,4.0,1.0,162.0,16.0,6.0,0.14035087719298245,0.09836065573770492,25.0,2.272727272727273,2.0,6.0,2.0,0.0,0.0
2017,227,TEN,TEN,TEN,OLB,LB,True,2016.0,94.0,80.0,25.710526315789473,25.924242424242426,3.3950617283950617,3.6056338028169015,15.0,39.0,24.0,51.0,24.0,120.29411764705883,14.0,11.0,0.14893617021276595,0.1375,25.583333333333332,3.0,2.0,6.0,3.0,9.0,4.0
2017,228,DAL,DAL,DAL,DT,DL,True,2016.0,108.0,60.0,25.55294117647059,26.236363636363638,3.36144578313253,4.216666666666667,17.0,37.0,23.0,39.0,22.0,94.3076923076923,20.0,13.0,0.18518518518518517,0.21666666666666667,24.58823529411765,2.611111111111111,5.0,10.0,4.0,7.0,4.0
2017,229,SFO,SFO,SF,DB,DB,True,2016.0,76.0,56.0,25.69736842105263,25.857142857142858,3.2837837837837838,3.418181818181818,10.0,36.0,23.0,50.0,21.0,112.48,15.0,11.0,0.19736842105263158,0.19642857142857142,24.8,2.4,3.0,11.0,2.0,11.0,4.0
2017,230,WAS,WAS,WAS,S,DB,True,2016.0,75.0,57.0,26.253521126760564,26.203703703703702,3.9,3.9649122807017543,11.0,30.0,25.0,46.0,22.0,106.34782608695652,14.0,10.0,0.18666666666666668,0.17543859649122806,27.357142857142858,4.846153846153846,1.0,5.0,5.0,9.0,3.0
2017,231,OAK,OAK,LVR,T,OL,True,2016.0,91.0,58.0,25.32894736842105,25.732142857142858,2.6103896103896105,3.0545454545454547,24.0,45.0,16.0,2.0,1.0,98.5,15.0,10.0,0.16483516483516483,0.1724137931034483,25.23076923076923,2.6666666666666665,4.0,7.0,3.0,0.0,0.0
2017,232,MIN,MIN,MIN,LB,LB,True,2016.0,88.0,70.0,25.972602739726028,25.918032786885245,3.3544303797468356,3.3174603174603177,13.0,38.0,23.0,46.0,23.0,107.6086956521739,10.0,8.0,0.11363636363636363,0.11428571428571428,26.0,3.111111111111111,1.0,5.0,2.0,7.0,3.0
2017,233,CAR,CAR,CAR,K,ST,True,2016.0,76.0,57.0,26.347826086956523,26.444444444444443,4.2153846153846155,4.2407407407407405,6.0,30.0,25.0,10.0,6.0,87.2,4.0,3.0,0.05263157894736842,0.05263157894736842,29.25,7.25,0.0,1.0,3.0,1.0,0.0
2017,234,LAR,LAR,LAR,DE,DL,True,2016.0,70.0,56.0,24.66176470588235,24.87272727272727,2.426470588235294,2.5357142857142856,16.0,40.0,12.0,42.0,22.0,97.33333333333333,11.0,9.0,0.15714285714285714,0.16071428571428573,25.818181818181817,3.3636363636363638,1.0,6.0,4.0,7.0,4.0
2017,235,WAS,WAS,WAS,DB,DB,True,2016.0,75.0,57.0,26.253521126760564,26.203703703703702,3.9,3.9649122807017543,11.0,30.0,25.0,46.0,22.0,106.34782608695652,14.0,10.0,0.18666666666666668,0.17543859649122806,27.357142857142858,4.846153846153846,1.0,5.0,5.0,9.0,3.0
2017,236,TEN,TEN,TEN,T,OL,True,2016.0,94.0,80.0,25.710526315789473,25.924242424242426,3.3950617283950617,3.6056338028169015,15.0,39.0,24.0,51.0,24.0,120.29411764705883,18.0,14.0,0.19148936170212766,0.175,24.6,2.466666666666667,3.0,8.0,2.0,8.0,4.0
2017,237,MIA,MIA,MIA,WR,WR,True,2016.0,93.0,54.0,25.848101265822784,25.74074074074074,2.736111111111111,2.823529411764706,18.0,42.0,17.0,0.0,0.0,,9.0,7.0,0.0967741935483871,0.12962962962962962,23.125,0.875,4.0,7.0,0.0,0.0,0.0
2017,238,GNB,GNB,GB,RB,RB,True,2016.0,94.0,54.0,24.844155844155843,25.25925925925926,2.3947368421052633,2.8867924528301887,25.0,51.0,13.0,0.0,0.0,,10.0,5.0,0.10638297872340426,0.09259259259259259,24.5,1.5,1.0,4.0,0.0,0.0,0.0
2017,239,DAL,DAL,DAL,WR,WR,True,2016.0,108.0,60.0,25.55294117647059,26.236363636363638,3.36144578313253,4.216666666666667,17.0,37.0,23.0,39.0,22.0,94.3076923076923,9.0,5.0,0.08333333333333333,0.08333333333333333,24.875,2.125,3.0,4.0,1.0,3.0,2.0
2017,240,JAX,JAX,JAX,FB,RB,True,2016.0,84.0,65.0,25.10810810810811,25.053571428571427,2.935064935064935,2.8833333333333333,10.0,40.0,17.0,17.0,8.0,99.3529411764706,10.0,8.0,0.11904761904761904,0.12307692307692308,25.0,3.3333333333333335,0.0,3.0,2.0,2.0,2.0
2017,241,TEN,TEN,TEN,RB,RB,True,2016.0,94.0,80.0,25.710526315789473,25.924242424242426,3.3950617283950617,3.6056338028169015,15.0,39.0,24.0,51.0,24.0,120.29411764705883,7.0,7.0,0.07446808510638298,0.0875,24.5,1.8333333333333333,1.0,5.0,1.0,4.0,2.0
2017,242,OAK,OAK,LVR,RB,RB,True,2016.0,91.0,58.0,25.32894736842105,25.732142857142858,2.6103896103896105,3.0545454545454547,24.0,45.0,16.0,2.0,1.0,98.5,5.0,5.0,0.054945054945054944,0.08620689655172414,25.2,2.4,2.0,2.0,1.0,0.0,0.0
2017,243,HOU,HOU,HOU,C,OL,True,2016.0,94.0,59.0,25.470588235294116,26.03448275862069,2.607594936708861,3.109090909090909,18.0,49.0,12.0,0.0,0.0,,20.0,11.0,0.2127659574468085,0.1864406779661017,25.833333333333332,2.8823529411764706,2.0,9.0,3.0,0.0,0.0
2017,244,OAK,OAK,LVR,DT,DL,True,2016.0,91.0,58.0,25.32894736842105,25.732142857142858,2.6103896103896105,3.0545454545454547,24.0,45.0,16.0,2.0,1.0,98.5,15.0,11.0,0.16483516483516483,0.1896551724137931,24.076923076923077,0.9166666666666666,6.0,11.0,0.0,0.0,0.0
2017,245,MIN,MIN,MIN,CB,DB,True,2016.0,88.0,70.0,25.972602739726028,25.918032786885245,3.3544303797468356,3.3174603174603177,13.0,38.0,23.0,46.0,23.0,107.6086956521739,14.0,10.0,0.1590909090909091,0.14285714285714285,26.0,3.4615384615384617,3.0,7.0,4.0,9.0,5.0
2017,246,DAL,DAL,DAL,DT,DL,True,2016.0,108.0,60.0,25.55294117647059,26.236363636363638,3.36144578313253,4.216666666666667,17.0,37.0,23.0,39.0,22.0,94.3076923076923,20.0,13.0,0.18518518518518517,0.21666666666666667,24.58823529411765,2.611111111111111,5.0,10.0,4.0,7.0,4.0
2017,247,GNB,GNB,GB,WR,WR,True,2016.0,94.0,54.0,24.844155844155843,25.25925925925926,2.3947368421052633,2.8867924528301887,25.0,51.0,13.0,0.0,0.0,,14.0,8.0,0.14893617021276595,0.14814814814814814,24.272727272727273,1.6153846153846154,6.0,11.0,2.0,0.0,0.0
2017,248,PIT,PIT,PIT,OLB,LB,True,2016.0,112.0,56.0,25.6,25.943396226415093,3.1971830985915495,3.82,13.0,40.0,17.0,3.0,1.0,99.33333333333333,16.0,10.0,0.14285714285714285,0.17857142857142858,26.153846153846153,4.2727272727272725,1.0,4.0,3.0,0.0,0.0
2017,249,SEA,SEA,SEA,RB,RB,True,2016.0,114.0,61.0,25.0989010989011,25.818181818181817,2.760869565217391,3.457627118644068,26.0,52.0,22.0,4.0,1.0,162.0,19.0,10.0,0.16666666666666666,0.16393442622950818,23.933333333333334,2.066666666666667,7.0,11.0,2.0,1.0,0.0
2017,250,DET,DET,DET,DE,DL,True,2016.0,104.0,55.0,25.72289156626506,26.21818181818182,3.111111111111111,3.4489795918367347,14.0,34.0,14.0,1.0,1.0,55.0,13.0,9.0,0.125,0.16363636363636364,25.8,3.0,2.0,4.0,1.0,0.0,0.0
2017,251,CIN,CIN,CIN,TE,TE,True,2016.0,84.0,72.0,25.797101449275363,25.915254237288135,3.414285714285714,3.5344827586206895,15.0,36.0,22.0,55.0,29.0,110.76363636363637,5.0,4.0,0.05952380952380952,0.05555555555555555,24.0,1.75,0.0,3.0,0.0,3.0,2.0
2017,252,CLE,CLE,CLE,RB,RB,True,2016.0,110.0,91.0,24.725,24.75,2.6451612903225805,2.506172839506173,27.0,56.0,19.0,15.0,8.0,108.26666666666667,9.0,7.0,0.08181818181818182,0.07692307692307693,23.285714285714285,1.6666666666666667,2.0,5.0,1.0,0.0,0.0
2017,253,DEN,DEN,DEN,QB,QB,True,2016.0,70.0,59.0,25.50769230769231,25.30909090909091,3.106060606060606,3.0344827586206895,13.0,36.0,18.0,43.0,23.0,117.25581395348837,3.0,3.0,0.04285714285714286,0.05084745762711865,24.333333333333332,1.6666666666666667,1.0,2.0,0.0,2.0,1.0
2018,1,CLE,CLE,CLE,QB,QB,True,2017.0,97.0,53.0,24.17721518987342,24.0,1.8350515463917525,1.7924528301886793,30.0,70.0,11.0,39.0,20.0,113.2051282051282,3.0,3.0,0.030927835051546393,0.05660377358490566,23.0,0.6666666666666666,1.0,3.0,0.0,3.0,2.0
2018,2,NYG,NYG,NYG,RB,RB,True,2017.0,113.0,53.0,25.344444444444445,25.32075471698113,2.6517857142857144,2.9622641509433962,27.0,62.0,23.0,34.0,18.0,101.47058823529412,8.0,5.0,0.07079646017699115,0.09433962264150944,24.2,2.125,3.0,5.0,2.0,3.0,1.0
2018,3,NYJ,NYJ,NYJ,QB,QB,True,2017.0,101.0,53.0,25.098765432098766,25.18867924528302,2.514851485148515,2.6226415094339623,25.0,58.0,18.0,38.0,19.0,113.94736842105263,4.0,2.0,0.039603960396039604,0.03773584905660377,27.75,4.75,0.0,3.0,1.0,2.0,1.0
2018,4,CLE,CLE,CLE,CB,DB,True,2017.0,97.0,53.0,24.17721518987342,24.0,1.8350515463917525,1.7924528301886793,30.0,70.0,11.0,39.0,20.0,113.2051282051282,20.0,9.0,0.20618556701030927,0.16981132075471697,24.066666666666666,1.6,7.0,15.0,1.0,5.0,2.0
2018,5,DEN,DEN,DEN,DE,DL,True,2017.0,90.0,53.0,25.186666666666667,25.39622641509434,2.4555555555555557,2.8867924528301887,27.0,52.0,19.0,32.0,15.0,112.75,14.0,5.0,0.15555555555555556,0.09433962264150944,26.0,2.7857142857142856,4.0,7.0,4.0,3.0,1.0
2018,6,IND,IND,IND,G,OL,True,2017.0,104.0,53.0,25.10843373493976,25.169811320754718,2.3689320388349513,2.7547169811320753,28.0,66.0,16.0,31.0,15.0,112.03225806451613,18.0,9.0,0.17307692307692307,0.16981132075471697,25.357142857142858,1.8888888888888888,2.0,14.0,2.0,6.0,2.0
