draft_season,pick,team,team_draft_code,franchise_id,position,draft_position_group,roster_context_available,roster_context_season,prev_roster_players,prev_roster_active_players,prev_roster_avg_age,prev_roster_active_avg_age,prev_roster_avg_years_exp,prev_roster_active_avg_years_exp,prev_roster_rookies,prev_roster_young_players,prev_roster_veterans_5plus,prev_roster_drafted_players,prev_roster_top100_draftees,prev_roster_avg_draft_number,prev_same_position_group_players,prev_same_position_group_active_players,prev_same_position_group_share,prev_same_position_group_active_share,prev_same_position_group_avg_age,prev_same_position_group_avg_years_exp,prev_same_position_group_rookies,prev_same_position_group_young_players,prev_same_position_group_veterans_5plus,prev_same_position_group_drafted_players,prev_same_position_group_top100_draftees,pick_was_traded,pick_ever_conditional,pick_trade_count,pick_future_trade_count,pick_same_year_trade_count,pick_post_year_trade_count,pick_trade_n_distinct_teams,pick_first_trade_date,pick_last_trade_date,pick_first_gave_team,pick_first_received_team,pick_last_gave_team,pick_last_received_team,pick_trade_team_chain,pick_approx_value_points
2017,229,SFO,SFO,SF,DB,DB,True,2016.0,76.0,56.0,25.69736842105263,25.857142857142858,3.283783783783784,3.418181818181818,10.0,36.0,23.0,50.0,21.0,112.48,15.0,11.0,0.1973684210526315,0.1964285714285714,24.8,2.4,3.0,11.0,2.0,11.0,4.0,True,False,1,0,1,0,2,2017-04-28,2017-04-28,NO,SF,NO,SF,NO | SF,3.220980663898509
2017,230,WAS,WAS,WAS,S,DB,True,2016.0,75.0,57.0,26.253521126760564,26.203703703703702,3.9,3.9649122807017543,11.0,30.0,25.0,46.0,22.0,106.34782608695652,14.0,10.0,0.1866666666666666,0.175438596491228,27.357142857142858,4.846153846153846,1.0,5.0,5.0,9.0,3.0,True,False,2,0,2,0,3,2017-04-29,2017-04-29,PHI,MIN,MIN,WAS,MIN | PHI | WAS,3.0844216508158815
2017,231,OAK,OAK,LVR,T,OL,True,2016.0,91.0,58.0,25.32894736842105,25.732142857142858,2.6103896103896105,3.0545454545454547,24.0,45.0,16.0,2.0,1.0,98.5,15.0,10.0,0.1648351648351648,0.1724137931034483,25.23076923076923,2.6666666666666665,4.0,7.0,3.0,0.0,0.0,True,False,1,0,1,0,2,2017-04-29,2017-04-29,ARI,OAK,ARI,OAK,ARI | OAK,2.9536522918789987
2017,232,MIN,MIN,MIN,LB,LB,True,2016.0,88.0,70.0,25.972602739726028,25.918032786885245,3.3544303797468356,3.3174603174603177,13.0,38.0,23.0,46.0,23.0,107.6086956521739,10.0,8.0,0.1136363636363636,0.1142857142857142,26.0,3.111111111111111,1.0,5.0,2.0,7.0,3.0,False,False,0,0,0,0,0,,,,,,,,
2017,233,CAR,CAR,CAR,K,ST,True,2016.0,76.0,57.0,26.347826086956523,26.444444444444443,4.2153846153846155,4.2407407407407405,6.0,30.0,25.0,10.0,6.0,87.2,4.0,3.0,0.0526315789473684,0.0526315789473684,29.25,7.25,0.0,1.0,3.0,1.0,0.0,True,False,1,1,0,0,2,2016-08-29,2016-08-29,CLE,CAR,CLE,CAR,CAR | CLE,2.7085110938737853
2017,234,LAR,LAR,LAR,DE,DL,True,2016.0,70.0,56.0,24.66176470588235,24.87272727272727,2.426470588235294,2.5357142857142856,16.0,40.0,12.0,42.0,22.0,97.33333333333331,11.0,9.0,0.1571428571428571,0.1607142857142857,25.818181818181817,3.363636363636364,1.0,6.0,4.0,7.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2017,235,WAS,WAS,WAS,DB,DB,True,2016.0,75.0,57.0,26.253521126760564,26.203703703703702,3.9,3.9649122807017543,11.0,30.0,25.0,46.0,22.0,106.34782608695652,14.0,10.0,0.1866666666666666,0.175438596491228,27.357142857142858,4.846153846153846,1.0,5.0,5.0,9.0,3.0,False,False,0,0,0,0,0,,,,,,,,
2017,236,TEN,TEN,TEN,T,OL,True,2016.0,94.0,80.0,25.710526315789473,25.924242424242426,3.3950617283950617,3.6056338028169015,15.0,39.0,24.0,51.0,24.0,120.29411764705884,18.0,14.0,0.1914893617021276,0.175,24.6,2.466666666666667,3.0,8.0,2.0,8.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2017,237,MIA,MIA,MIA,WR,WR,True,2016.0,93.0,54.0,25.848101265822784,25.74074074074074,2.736111111111111,2.823529411764706,18.0,42.0,17.0,0.0,0.0,,9.0,7.0,0.0967741935483871,0.1296296296296296,23.125,0.875,4.0,7.0,0.0,0.0,0.0,True,False,1,0,1,0,2,2017-04-29,2017-04-29,TB,MIA,TB,MIA,MIA | TB,2.277577269513383
2017,238,GNB,GNB,GB,RB,RB,True,2016.0,94.0,54.0,24.844155844155843,25.25925925925926,2.3947368421052633,2.8867924528301887,25.0,51.0,13.0,0.0,0.0,,10.0,5.0,0.1063829787234042,0.0925925925925925,24.5,1.5,1.0,4.0,0.0,0.0,0.0,True,False,1,0,1,0,2,2017-04-29,2017-04-29,DEN,GB,DEN,GB,DEN | GB,2.1810154653305154
2017,239,DAL,DAL,DAL,WR,WR,True,2016.0,108.0,60.0,25.55294117647059,26.23636363636364,3.36144578313253,4.216666666666667,17.0,37.0,23.0,39.0,22.0,94.3076923076923,9.0,5.0,0.0833333333333333,0.0833333333333333,24.875,2.125,3.0,4.0,1.0,3.0,2.0,True,False,2,1,1,0,3,2016-10-25,2017-04-29,DET,NE,NE,DAL,DAL | DET | NE,2.0885475648548275
2017,240,JAX,JAX,JAX,FB,RB,True,2016.0,84.0,65.0,25.10810810810811,25.053571428571427,2.935064935064935,2.8833333333333333,10.0,40.0,17.0,17.0,8.0,99.3529411764706,10.0,8.0,0.119047619047619,0.123076923076923,25.0,3.3333333333333335,0.0,3.0,2.0,2.0,2.0,True,False,1,0,1,0,2,2017-03-09,2017-03-09,MIA,JAX,MIA,JAX,JAX | MIA,2.0
2017,241,TEN,TEN,TEN,RB,RB,True,2016.0,94.0,80.0,25.710526315789473,25.924242424242426,3.3950617283950617,3.6056338028169015,15.0,39.0,24.0,51.0,24.0,120.29411764705884,7.0,7.0,0.0744680851063829,0.0875,24.5,1.8333333333333333,1.0,5.0,1.0,4.0,2.0,True,False,1,0,1,0,2,2017-04-29,2017-04-29,NYG,TEN,NYG,TEN,NYG | TEN,1.9152065613971472
2017,242,OAK,OAK,LVR,RB,RB,True,2016.0,91.0,58.0,25.32894736842105,25.732142857142858,2.6103896103896105,3.0545454545454547,24.0,45.0,16.0,2.0,1.0,98.5,5.0,5.0,0.0549450549450549,0.0862068965517241,25.2,2.4,2.0,2.0,1.0,0.0,0.0,False,False,0,0,0,0,0,,,,,,,,
2017,243,HOU,HOU,HOU,C,OL,True,2016.0,94.0,59.0,25.470588235294116,26.03448275862069,2.607594936708861,3.109090909090909,18.0,49.0,12.0,0.0,0.0,,20.0,11.0,0.2127659574468085,0.1864406779661017,25.833333333333332,2.8823529411764706,2.0,9.0,3.0,0.0,0.0,False,False,0,0,0,0,0,,,,,,,,
2017,244,OAK,OAK,LVR,DT,DL,True,2016.0,91.0,58.0,25.32894736842105,25.732142857142858,2.6103896103896105,3.0545454545454547,24.0,45.0,16.0,2.0,1.0,98.5,15.0,11.0,0.1648351648351648,0.1896551724137931,24.076923076923077,0.9166666666666666,6.0,11.0,0.0,0.0,0.0,True,False,1,1,0,0,2,2016-09-03,2016-09-03,SEA,OAK,SEA,OAK,OAK | SEA,1.681792830507429
2017,245,MIN,MIN,MIN,CB,DB,True,2016.0,88.0,70.0,25.972602739726028,25.918032786885245,3.3544303797468356,3.3174603174603177,13.0,38.0,23.0,46.0,23.0,107.6086956521739,14.0,10.0,0.1590909090909091,0.1428571428571428,26.0,3.4615384615384617,3.0,7.0,4.0,9.0,5.0,True,False,1,0,1,0,2,2017-04-28,2017-04-28,KC,MIN,KC,MIN,KC | MIN,1.6104903319492545
2017,246,DAL,DAL,DAL,DT,DL,True,2016.0,108.0,60.0,25.55294117647059,26.23636363636364,3.36144578313253,4.216666666666667,17.0,37.0,23.0,39.0,22.0,94.3076923076923,20.0,13.0,0.1851851851851851,0.2166666666666666,24.58823529411765,2.611111111111111,5.0,10.0,4.0,7.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2017,247,GNB,GNB,GB,WR,WR,True,2016.0,94.0,54.0,24.844155844155843,25.25925925925926,2.3947368421052633,2.8867924528301887,25.0,51.0,13.0,0.0,0.0,,14.0,8.0,0.1489361702127659,0.1481481481481481,24.272727272727273,1.6153846153846154,6.0,11.0,2.0,0.0,0.0,False,False,0,0,0,0,0,,,,,,,,
2017,248,PIT,PIT,PIT,OLB,LB,True,2016.0,112.0,56.0,25.6,25.943396226415093,3.1971830985915495,3.82,13.0,40.0,17.0,3.0,1.0,99.33333333333331,16.0,10.0,0.1428571428571428,0.1785714285714285,26.153846153846153,4.2727272727272725,1.0,4.0,3.0,0.0,0.0,False,False,0,0,0,0,0,,,,,,,,
2017,249,SEA,SEA,SEA,RB,RB,True,2016.0,114.0,61.0,25.0989010989011,25.818181818181817,2.760869565217391,3.457627118644068,26.0,52.0,22.0,4.0,1.0,162.0,19.0,10.0,0.1666666666666666,0.1639344262295081,23.933333333333337,2.066666666666667,7.0,11.0,2.0,1.0,0.0,True,False,1,0,1,0,2,2017-04-27,2017-04-27,ATL,SEA,ATL,SEA,ATL | SEA,1.3542555469368929
2017,250,DET,DET,DET,DE,DL,True,2016.0,104.0,55.0,25.72289156626506,26.21818181818182,3.111111111111111,3.4489795918367347,14.0,34.0,14.0,1.0,1.0,55.0,13.0,9.0,0.125,0.1636363636363636,25.8,3.0,2.0,4.0,1.0,0.0,0.0,False,False,0,0,0,0,0,,,,,,,,
2017,251,CIN,CIN,CIN,TE,TE,True,2016.0,84.0,72.0,25.797101449275363,25.915254237288135,3.414285714285714,3.5344827586206895,15.0,36.0,22.0,55.0,29.0,110.76363636363637,5.0,4.0,0.0595238095238095,0.0555555555555555,24.0,1.75,0.0,3.0,0.0,3.0,2.0,False,False,0,0,0,0,0,,,,,,,,
2017,252,CLE,CLE,CLE,RB,RB,True,2016.0,110.0,91.0,24.725,24.75,2.6451612903225805,2.506172839506173,27.0,56.0,19.0,15.0,8.0,108.26666666666668,9.0,7.0,0.0818181818181818,0.0769230769230769,23.285714285714285,1.6666666666666667,2.0,5.0,1.0,0.0,0.0,True,False,1,0,1,0,2,2017-04-29,2017-04-29,DEN,CLE,DEN,CLE,CLE | DEN,1.189207115002721
2017,253,DEN,DEN,DEN,QB,QB,True,2016.0,70.0,59.0,25.50769230769231,25.30909090909091,3.106060606060606,3.0344827586206895,13.0,36.0,18.0,43.0,23.0,117.25581395348836,3.0,3.0,0.0428571428571428,0.0508474576271186,24.333333333333332,1.6666666666666667,1.0,2.0,0.0,2.0,1.0,False,False,0,0,0,0,0,,,,,,,,
2018,1,CLE,CLE,CLE,QB,QB,True,2017.0,97.0,53.0,24.17721518987342,24.0,1.8350515463917525,1.7924528301886793,30.0,70.0,11.0,39.0,20.0,113.2051282051282,3.0,3.0,0.0309278350515463,0.0566037735849056,23.0,0.6666666666666666,1.0,3.0,0.0,3.0,2.0,False,False,0,0,0,0,0,,,,,,,,
2018,2,NYG,NYG,NYG,RB,RB,True,2017.0,113.0,53.0,25.344444444444445,25.32075471698113,2.6517857142857144,2.962264150943396,27.0,62.0,23.0,34.0,18.0,101.47058823529412,8.0,5.0,0.0707964601769911,0.0943396226415094,24.2,2.125,3.0,5.0,2.0,3.0,1.0,False,False,0,0,0,0,0,,,,,,,,
2018,3,NYJ,NYJ,NYJ,QB,QB,True,2017.0,101.0,53.0,25.09876543209877,25.18867924528302,2.514851485148515,2.6226415094339623,25.0,58.0,18.0,38.0,19.0,113.94736842105264,4.0,2.0,0.0396039603960396,0.0377358490566037,27.75,4.75,0.0,3.0,1.0,2.0,1.0,True,False,1,0,1,0,2,2018-03-17,2018-03-17,IND,NYJ,IND,NYJ,IND | NYJ,2200.0
2018,4,CLE,CLE,CLE,CB,DB,True,2017.0,97.0,53.0,24.17721518987342,24.0,1.8350515463917525,1.7924528301886793,30.0,70.0,11.0,39.0,20.0,113.2051282051282,20.0,9.0,0.2061855670103092,0.1698113207547169,24.066666666666663,1.6,7.0,15.0,1.0,5.0,2.0,True,False,1,1,0,0,2,2017-04-27,2017-04-27,HOU,CLE,HOU,CLE,CLE | HOU,1800.0
2018,5,DEN,DEN,DEN,DE,DL,True,2017.0,90.0,53.0,25.186666666666667,25.39622641509434,2.4555555555555557,2.8867924528301887,27.0,52.0,19.0,32.0,15.0,112.75,14.0,5.0,0.1555555555555555,0.0943396226415094,26.0,2.7857142857142856,4.0,7.0,4.0,3.0,1.0,False,False,0,0,0,0,0,,,,,,,,
2018,6,IND,IND,IND,G,OL,True,2017.0,104.0,53.0,25.10843373493976,25.16981132075472,2.3689320388349513,2.7547169811320753,28.0,66.0,16.0,31.0,15.0,112.03225806451611,18.0,9.0,0.173076923076923,0.1698113207547169,25.357142857142858,1.8888888888888888,2.0,14.0,2.0,6.0,2.0,True,False,1,0,1,0,2,2018-03-17,2018-03-17,NYJ,IND,NYJ,IND,IND | NYJ,1600.0
2018,7,BUF,BUF,BUF,QB,QB,True,2017.0,105.0,55.0,26.03703703703704,26.454545454545453,3.1809523809523808,3.981818181818182,26.0,51.0,30.0,32.0,14.0,128.40625,4.0,3.0,0.0380952380952381,0.0545454545454545,27.0,4.0,1.0,1.0,2.0,3.0,0.0,True,False,1,0,1,0,2,2018-04-26,2018-04-26,TB,BUF,TB,BUF,BUF | TB,1500.0
2018,8,CHI,CHI,CHI,ILB,LB,True,2017.0,95.0,53.0,25.9875,25.77358490566038,3.263157894736842,3.1320754716981134,19.0,45.0,31.0,35.0,16.0,104.77142857142856,15.0,8.0,0.1578947368421052,0.1509433962264151,26.846153846153847,4.0,2.0,6.0,7.0,4.0,1.0,False,False,0,0,0,0,0,,,,,,,,
2018,9,SFO,SFO,SF,T,OL,True,2017.0,100.0,54.0,25.13186813186813,25.74074074074074,2.727272727272727,3.2777777777777777,35.0,57.0,22.0,38.0,15.0,116.21052631578948,16.0,7.0,0.16,0.1296296296296296,25.8,3.25,5.0,9.0,6.0,5.0,3.0,False,False,0,0,0,0,0,,,,,,,,
2018,10,ARI,ARI,ARI,QB,QB,True,2017.0,104.0,54.0,26.59090909090909,26.75925925925926,3.7596153846153846,4.37037037037037,20.0,53.0,30.0,35.0,22.0,99.25714285714284,5.0,3.0,0.048076923076923,0.0555555555555555,29.4,7.0,0.0,1.0,3.0,3.0,3.0,True,False,1,0,1,0,2,2018-04-26,2018-04-26,OAK,ARI,OAK,ARI,ARI | OAK,1300.0
2018,11,MIA,MIA,MIA,S,DB,True,2017.0,96.0,53.0,25.871794871794872,25.90566037735849,3.0208333333333335,3.339622641509434,24.0,53.0,22.0,35.0,18.0,105.54285714285714,16.0,10.0,0.1666666666666666,0.1886792452830188,25.066666666666663,2.5625,4.0,10.0,4.0,8.0,3.0,False,False,0,0,0,0,0,,,,,,,,
2018,12,TAM,TAM,TB,DT,DL,True,2017.0,102.0,54.0,25.63095238095238,26.01851851851852,2.8529411764705883,3.685185185185185,25.0,59.0,27.0,31.0,15.0,109.41935483870968,21.0,10.0,0.2058823529411764,0.1851851851851851,26.26315789473684,3.380952380952381,5.0,11.0,7.0,7.0,3.0,True,False,2,0,2,0,3,2018-03-14,2018-04-26,CIN,BUF,BUF,TB,BUF | CIN | TB,1200.0
2018,13,WAS,WAS,WAS,DT,DL,True,2017.0,97.0,53.0,25.541176470588237,25.77358490566038,2.7422680412371134,3.037735849056604,26.0,57.0,24.0,35.0,17.0,106.31428571428572,12.0,6.0,0.1237113402061855,0.1132075471698113,26.083333333333332,3.25,3.0,6.0,4.0,4.0,2.0,False,False,0,0,0,0,0,,,,,,,,
2018,14,NOR,NOR,NO,DE,DL,True,2017.0,104.0,53.0,25.86813186813187,25.867924528301888,3.1346153846153846,3.4339622641509435,26.0,56.0,28.0,29.0,18.0,85.20689655172414,22.0,9.0,0.2115384615384615,0.1698113207547169,25.5,2.909090909090909,5.0,14.0,6.0,6.0,2.0,True,False,1,0,1,0,2,2018-04-26,2018-04-26,GB,NO,GB,NO,GB | NO,1100.0
2018,15,OAK,OAK,LVR,T,OL,True,2017.0,87.0,53.0,25.55263157894737,25.81132075471698,2.7011494252873565,3.1320754716981134,26.0,52.0,19.0,36.0,22.0,99.0,15.0,9.0,0.1724137931034483,0.1698113207547169,25.46153846153846,2.7333333333333334,5.0,9.0,4.0,8.0,3.0,True,False,1,0,1,0,2,2018-04-26,2018-04-26,ARI,OAK,ARI,OAK,ARI | OAK,1050.0
2018,16,BUF,BUF,BUF,ILB,LB,True,2017.0,105.0,55.0,26.03703703703704,26.454545454545453,3.1809523809523808,3.981818181818182,26.0,51.0,30.0,32.0,14.0,128.40625,10.0,6.0,0.0952380952380952,0.109090909090909,26.0,3.1,5.0,5.0,2.0,3.0,1.0,True,False,1,0,1,0,2,2018-04-26,2018-04-26,BAL,BUF,BAL,BUF,BAL | BUF,1000.0
2018,17,LAC,LAC,LAC,S,DB,True,2017.0,92.0,53.0,25.56962025316456,25.867924528301888,2.717391304347826,3.320754716981132,24.0,55.0,19.0,32.0,18.0,102.625,17.0,9.0,0.1847826086956521,0.1698113207547169,24.583333333333332,2.176470588235294,6.0,10.0,2.0,5.0,2.0,False,False,0,0,0,0,0,,,,,,,,
2018,18,GNB,GNB,GB,CB,DB,True,2017.0,87.0,53.0,25.01315789473684,25.264150943396228,2.2298850574712645,2.811320754716981,31.0,60.0,14.0,34.0,15.0,113.61764705882354,18.0,10.0,0.2068965517241379,0.1886792452830188,24.625,1.6111111111111112,7.0,14.0,2.0,5.0,4.0,True,False,1,0,1,0,2,2018-04-26,2018-04-26,SEA,GB,SEA,GB,GB | SEA,900.0
2018,19,DAL,DAL,DAL,OLB,LB,True,2017.0,95.0,53.0,25.33783783783784,25.28301886792453,2.8526315789473684,2.981132075471698,24.0,53.0,22.0,36.0,19.0,101.44444444444444,12.0,7.0,0.1263157894736842,0.1320754716981132,25.77777777777778,3.1666666666666665,2.0,6.0,3.0,5.0,2.0,False,False,0,0,0,0,0,,,,,,,,
2018,20,DET,DET,DET,C,OL,True,2017.0,97.0,53.0,25.47619047619047,25.79245283018868,2.9072164948453607,3.2452830188679247,20.0,49.0,17.0,39.0,16.0,119.12820512820512,16.0,8.0,0.1649484536082474,0.1509433962264151,25.533333333333335,2.5625,3.0,8.0,2.0,8.0,3.0,False,False,0,0,0,0,0,,,,,,,,
2018,21,CIN,CIN,CIN,C,OL,True,2017.0,86.0,53.0,25.11842105263158,25.150943396226417,2.7058823529411766,2.962264150943396,23.0,52.0,20.0,39.0,18.0,108.6153846153846,16.0,9.0,0.1860465116279069,0.1698113207547169,25.5,2.6875,4.0,10.0,3.0,5.0,2.0,True,False,1,0,1,0,2,2018-03-14,2018-03-14,BUF,CIN,BUF,CIN,BUF | CIN,800.0
2018,22,TEN,TEN,TEN,ILB,LB,True,2017.0,93.0,54.0,25.94871794871795,26.703703703703702,3.086021505376344,4.185185185185185,22.0,47.0,25.0,42.0,23.0,112.11904761904762,15.0,10.0,0.1612903225806451,0.1851851851851851,26.307692307692307,3.8666666666666663,2.0,6.0,5.0,8.0,3.0,True,False,3,1,2,0,4,2017-04-27,2018-04-26,KC,BUF,BAL,TEN,BAL | BUF | KC | TEN,780.0
2018,23,NWE,NWE,NE,T,OL,True,2017.0,92.0,55.0,26.047619047619047,26.727272727272727,3.282608695652174,4.472727272727273,24.0,49.0,28.0,35.0,18.0,105.65714285714286,15.0,8.0,0.1630434782608695,0.1454545454545454,24.928571428571427,1.9333333333333331,5.0,10.0,2.0,5.0,2.0,True,False,1,0,1,0,2,2018-04-04,2018-04-04,LA,NE,LA,NE,LA | NE,760.0
2018,24,CAR,CAR,CAR,WR,WR,True,2017.0,96.0,53.0,26.08139534883721,27.264150943396228,3.5833333333333335,4.90566037735849,17.0,48.0,33.0,35.0,22.0,96.37142857142857,14.0,5.0,0.1458333333333333,0.0943396226415094,24.307692307692307,2.0714285714285716,3.0,10.0,2.0,2.0,1.0,False,False,0,0,0,0,0,,,,,,,,
2018,25,BAL,BAL,BAL,TE,TE,True,2017.0,98.0,53.0,25.98780487804878,26.30188679245283,3.2551020408163267,3.641509433962264,19.0,51.0,27.0,39.0,22.0,99.17948717948718,8.0,4.0,0.0816326530612244,0.0754716981132075,26.285714285714285,4.125,0.0,4.0,2.0,4.0,2.0,True,False,1,0,1,0,2,2018-04-26,2018-04-26,TEN,BAL,TEN,BAL,BAL | TEN,720.0
2018,26,ATL,ATL,ATL,WR,WR,True,2017.0,91.0,54.0,25.88157894736842,26.48148148148148,2.8351648351648353,3.888888888888889,24.0,50.0,22.0,38.0,24.0,83.42105263157895,16.0,7.0,0.1758241758241758,0.1296296296296296,25.181818181818183,2.25,5.0,10.0,3.0,4.0,3.0,False,False,0,0,0,0,0,,,,,,,,
2018,27,SEA,SEA,SEA,RB,RB,True,2017.0,93.0,53.0,25.228915662650603,25.67924528301887,2.6774193548387095,3.207547169811321,19.0,55.0,21.0,35.0,22.0,93.94285714285714,9.0,4.0,0.0967741935483871,0.0754716981132075,24.375,2.4444444444444446,1.0,7.0,1.0,2.0,1.0,True,False,2,0,2,0,3,2018-04-26,2018-04-26,NO,GB,GB,SEA,GB | NO | SEA,680.0
2018,28,PIT,PIT,PIT,S,DB,True,2017.0,84.0,54.0,25.47222222222222,26.01851851851852,2.988095238095238,3.759259259259259,17.0,41.0,19.0,38.0,23.0,94.21052631578948,20.0,12.0,0.238095238095238,0.2222222222222222,25.41176470588235,3.0,5.0,10.0,5.0,9.0,6.0,False,False,0,0,0,0,0,,,,,,,,
2018,29,JAX,JAX,JAX,DT,DL,True,2017.0,109.0,55.0,25.078651685393258,25.23636363636364,2.5555555555555554,2.963636363636364,28.0,60.0,18.0,28.0,17.0,90.75,15.0,9.0,0.1376146788990825,0.1636363636363636,24.583333333333332,2.3333333333333335,6.0,10.0,3.0,6.0,5.0,False,False,0,0,0,0,0,,,,,,,,
2018,30,MIN,MIN,MIN,CB,DB,True,2017.0,89.0,53.0,25.407894736842103,26.09433962264151,2.595505617977528,3.60377358490566,25.0,55.0,20.0,32.0,18.0,97.9375,15.0,10.0,0.1685393258426966,0.1886792452830188,26.46153846153846,3.6666666666666665,2.0,8.0,5.0,6.0,5.0,False,False,0,0,0,0,0,,,,,,,,
2018,31,NWE,NWE,NE,RB,RB,True,2017.0,92.0,55.0,26.047619047619047,26.727272727272727,3.282608695652174,4.472727272727273,24.0,49.0,28.0,35.0,18.0,105.65714285714286,7.0,6.0,0.0760869565217391,0.109090909090909,26.666666666666668,4.285714285714286,0.0,1.0,3.0,4.0,0.0,False,False,0,0,0,0,0,,,,,,,,
2018,32,BAL,BAL,BAL,QB,QB,True,2017.0,98.0,53.0,25.98780487804878,26.30188679245283,3.2551020408163267,3.641509433962264,19.0,51.0,27.0,39.0,22.0,99.17948717948718,5.0,2.0,0.0510204081632653,0.0377358490566037,28.333333333333332,5.2,0.0,1.0,3.0,2.0,2.0,True,False,1,0,1,0,2,2018-04-26,2018-04-26,PHI,BAL,PHI,BAL,BAL | PHI,590.0
2018,33,CLE,CLE,CLE,C,OL,True,2017.0,97.0,53.0,24.17721518987342,24.0,1.8350515463917525,1.7924528301886793,30.0,70.0,11.0,39.0,20.0,113.2051282051282,16.0,9.0,0.1649484536082474,0.1698113207547169,25.25,2.625,4.0,9.0,3.0,8.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2018,34,NYG,NYG,NYG,G,OL,True,2017.0,113.0,53.0,25.344444444444445,25.32075471698113,2.6517857142857144,2.962264150943396,27.0,62.0,23.0,34.0,18.0,101.47058823529412,20.0,9.0,0.1769911504424778,0.1698113207547169,25.375,2.5,7.0,11.0,2.0,6.0,3.0,False,False,0,0,0,0,0,,,,,,,,
2018,35,CLE,CLE,CLE,RB,RB,True,2017.0,97.0,53.0,24.17721518987342,24.0,1.8350515463917525,1.7924528301886793,30.0,70.0,11.0,39.0,20.0,113.2051282051282,7.0,5.0,0.0721649484536082,0.0943396226415094,23.0,1.0,3.0,6.0,0.0,4.0,1.0,True,False,1,1,0,0,2,2017-03-09,2017-03-09,HOU,CLE,HOU,CLE,CLE | HOU,548.3085125943791
2018,36,IND,IND,IND,LB,LB,True,2017.0,104.0,53.0,25.10843373493976,25.16981132075472,2.3689320388349513,2.7547169811320753,28.0,66.0,16.0,31.0,15.0,112.03225806451611,12.0,7.0,0.1153846153846153,0.1320754716981132,24.333333333333332,2.0833333333333335,4.0,7.0,1.0,6.0,3.0,False,False,0,0,0,0,0,,,,,,,,
2018,37,IND,IND,IND,G,OL,True,2017.0,104.0,53.0,25.10843373493976,25.16981132075472,2.3689320388349513,2.7547169811320753,28.0,66.0,16.0,31.0,15.0,112.03225806451611,18.0,9.0,0.173076923076923,0.1698113207547169,25.357142857142858,1.8888888888888888,2.0,14.0,2.0,6.0,2.0,True,False,1,0,1,0,2,2018-03-17,2018-03-17,NYJ,IND,NYJ,IND,IND | NYJ,522.1640557764364
2018,38,TAM,TAM,TB,RB,RB,True,2017.0,102.0,54.0,25.63095238095238,26.01851851851852,2.8529411764705883,3.685185185185185,25.0,59.0,27.0,31.0,15.0,109.41935483870968,8.0,5.0,0.0784313725490196,0.0925925925925925,26.0,2.75,1.0,4.0,3.0,3.0,2.0,False,False,0,0,0,0,0,,,,,,,,
2018,39,CHI,CHI,CHI,C,OL,True,2017.0,95.0,53.0,25.9875,25.77358490566038,3.263157894736842,3.1320754716981134,19.0,45.0,31.0,35.0,16.0,104.77142857142856,17.0,9.0,0.1789473684210526,0.1698113207547169,26.0,2.9411764705882355,5.0,7.0,5.0,6.0,2.0,False,False,0,0,0,0,0,,,,,,,,
2018,40,DEN,DEN,DEN,WR,WR,True,2017.0,90.0,53.0,25.186666666666667,25.39622641509434,2.4555555555555557,2.8867924528301887,27.0,52.0,19.0,32.0,15.0,112.75,11.0,6.0,0.1222222222222222,0.1132075471698113,25.11111111111111,2.5454545454545454,4.0,6.0,2.0,4.0,3.0,False,False,0,0,0,0,0,,,,,,,,
2018,41,TEN,TEN,TEN,OLB,LB,True,2017.0,93.0,54.0,25.94871794871795,26.703703703703702,3.086021505376344,4.185185185185185,22.0,47.0,25.0,42.0,23.0,112.11904761904762,15.0,10.0,0.1612903225806451,0.1851851851851851,26.307692307692307,3.8666666666666663,2.0,6.0,5.0,8.0,3.0,True,False,1,0,1,0,2,2018-04-27,2018-04-27,OAK,TEN,OAK,TEN,OAK | TEN,473.5555622055335
2018,42,MIA,MIA,MIA,TE,TE,True,2017.0,96.0,53.0,25.871794871794872,25.90566037735849,3.0208333333333335,3.339622641509434,24.0,53.0,22.0,35.0,18.0,105.54285714285714,6.0,4.0,0.0625,0.0754716981132075,27.2,4.666666666666667,0.0,2.0,2.0,3.0,1.0,False,False,0,0,0,0,0,,,,,,,,
2018,43,DET,DET,DET,RB,RB,True,2017.0,97.0,53.0,25.47619047619047,25.79245283018868,2.9072164948453607,3.2452830188679247,20.0,49.0,17.0,39.0,16.0,119.12820512820512,7.0,5.0,0.0721649484536082,0.0943396226415094,24.5,2.7142857142857144,1.0,4.0,1.0,3.0,1.0,True,False,2,1,1,0,3,2017-10-31,2018-04-27,SF,NE,NE,DET,DET | NE | SF,450.9754769750521
2018,44,SFO,SFO,SF,WR,WR,True,2017.0,100.0,54.0,25.13186813186813,25.74074074074074,2.727272727272727,3.2777777777777777,35.0,57.0,22.0,38.0,15.0,116.21052631578948,12.0,6.0,0.12,0.1111111111111111,25.083333333333332,2.75,4.0,8.0,3.0,4.0,1.0,True,False,1,0,1,0,2,2018-04-27,2018-04-27,WAS,SF,WAS,SF,SF | WAS,440.09245075205274
