roster_row_id,season,team,team_draft_code,franchise_id,player_id,pfr_id,esb_id,smart_id,player_name,first_name,last_name,football_name,position_raw,depth_chart_position_clean,roster_position,position_group,jersey_number,status,status_group,is_active,birth_date,age,height,weight,bmi,college,years_exp,entry_year,rookie_year,draft_club,draft_number,draft_round_est,is_rookie,is_young_player,is_veteran_5plus,is_drafted,is_top100_draftee
2025_NO_00-0034367,2025,NO,NOR,NO,00-0034367,HineNy00,HIN226970,32004849-4e22-6970-73da-06472dd4984b,Nyheim Hines,Nyheim,Miller-Hines,Nyheim,RB,RB,RB,RB,19.0,ACT,active,1,1996-11-12,28.0,69.0,198.0,29.236294896030245,N.C. State,7.0,2018.0,2018.0,IND,104.0,4.0,0,0,1,1,0
2025_NO_00-0040542,2025,NO,NOR,NO,00-0040542,,THO309919,32005448-4f30-9919-b0b0-0d56fdc0cd12,Omari Thomas,Omari,Thomas,Omari,DL,DT,DT,DL,74.0,CUT,cut,0,,,,325.0,,,0.0,2025.0,2025.0,,,,1,1,0,0,0
2025_NO_00-0036927,2025,NO,NOR,NO,00-0036927,WernPe00,WER545065,32005745-5254-5065-73d0-7fd60f2aedaa,Pete Werner,Pete,Werner,Pete,LB,ILB,ILB,LB,20.0,ACT,active,1,1999-06-05,26.0,75.0,242.0,30.244622222222223,Ohio State,4.0,2021.0,2021.0,NO,60.0,2.0,0,0,0,1,1
2025_NO_00-0040166,2025,NO,NOR,NO,00-0040166,RileQu00,RIL581406,32005249-4c58-1406-fcac-c6df4aaa9dcd,Quincy Riley,Quincy,Riley,Quincy,DB,CB,CB,DB,29.0,ACT,active,1,2001-05-26,24.0,71.0,185.0,25.799444554651856,Louisville; Middle Tennessee State,0.0,2025.0,2025.0,NO,131.0,5.0,1,1,0,1,0
2025_NO_00-0038781,2025,NO,NOR,NO,00-0038781,,WRI631850,32005752-4963-1850-24c7-68a3f57095d3,Rejzohn Wright,Rejzohn,Wright,Rejzohn,DB,CB,CB,DB,25.0,ACT,active,1,2000-09-04,24.0,74.0,200.0,25.675675675675677,Oregon State,2.0,2023.0,2023.0,,,,0,1,0,0,0
2025_NO_00-0040778,2025,NO,NOR,NO,00-0040778,,DAN616092,32004441-4e61-6092-650c-b26433c2cd3a,Roderick Daniels Jr.,Roderick,Daniels,Roderick,WR,WR,WR,WR,89.0,CUT,cut,0,,,,186.0,,,0.0,2025.0,2025.0,,,,1,1,0,0,0
2025_NO_00-0038647,2025,NO,NOR,NO,00-0038647,BellRo01,BEL596505,32004245-4c59-6505-43ce-5ccd36c0d34a,Ronnie Bell,Ronnie,Bell,Ronnie,WR,WR,WR,WR,85.0,ACT,active,1,2000-01-28,25.0,72.0,190.0,25.765817901234566,Michigan,2.0,2023.0,2023.0,SF,253.0,8.0,0,1,0,1,0
2025_NO_00-0033888,2025,NO,NOR,NO,00-0033888,,RAM043107,32005241-4d04-3107-b1cd-570007956a91,Ryan Ramczyk,Ryan,Ramczyk,Ryan,OL,T,T,OL,71.0,RET,other,0,1994-04-22,31.0,78.0,314.0,36.28238001314924,Wisconsin; Wisconsin-Stevens Point; Mid-State Technical College (J.C.); Madison Area Technical College,8.0,2017.0,2017.0,NO,32.0,1.0,0,0,1,1,1
2025_NO_00-0037098,2025,NO,NOR,NO,00-0037098,TourSa00,TOU392758,3200544f-5539-2758-4e4c-bbaa2bb8b9f5,Samori Toure,Samori,Toure,Samori,WR,WR,WR,WR,89.0,ACT,active,1,1998-03-24,27.0,73.0,190.0,25.064740101332333,Nebraska,3.0,2022.0,2022.0,GB,258.0,8.0,0,0,0,1,0
2025_NO_00-0039799,2025,NO,NOR,NO,00-0039799,,LAU559563,32004c41-5555-9563-8ec8-bfffb83352a1,Sataoa Laumea,Sataoa,Laumea,Sataoa,OL,T,T,OL,63.0,CUT,cut,0,2001-01-13,24.0,76.0,311.0,37.85197368421053,Utah,1.0,2024.0,2024.0,SEA,179.0,6.0,0,1,0,1,0
2025_NO_00-0037455,2025,NO,NOR,NO,00-0037455,,GRE358720,32004752-4535-8720-63f0-34282865953a,Seth Green,Seth,Green,Seth,TE,TE,TE,TE,42.0,CUT,cut,0,1998-02-14,27.0,76.0,235.0,28.601973684210527,Houston; Minnesota,3.0,2022.0,2022.0,,,,0,0,0,0,0
2025_NO_00-0039376,2025,NO,NOR,NO,00-0039376,RattSp00,RAT689214,32005241-5468-9214-c9ac-83458db99cd0,Spencer Rattler,Spencer,Rattler,Spencer,QB,QB,QB,QB,2.0,INA,inactive_or_exception,0,2000-09-28,24.0,72.0,218.0,29.562885802469136,South Carolina; Oklahoma,1.0,2024.0,2024.0,NO,150.0,5.0,0,1,0,1,0
2025_NO_00-0039339,2025,NO,NOR,NO,00-0039339,,FUA229226,32004655-4122-9226-13fe-6b383364e74b,Taliese Fuaga,Taliese,Fuaga,Taliese,OL,T,T,OL,75.0,ACT,active,1,2002-04-05,23.0,78.0,334.0,38.59335963182117,Oregon State,1.0,2024.0,2024.0,NO,14.0,1.0,0,1,0,1,1
2025_NO_00-0033357,2025,NO,NOR,NO,00-0033357,HillTa00,HIL609597,32004849-4c60-9597-c5a9-4369b9c7cd1e,Taysom Hill,Taysom,Hill,Taysom,QB,QB,QB,QB,7.0,ACT,active,1,1990-08-23,35.0,74.0,221.0,28.37162162162162,BYU,8.0,2017.0,2017.0,,,,0,0,1,0,0
2025_NO_00-0036421,2025,NO,NOR,NO,00-0036421,BurgTe00,BUR102577,32004255-5210-2577-4960-9b8e33e83c2a,Terrell Burgess,Terrell,Burgess,Terrell,DB,FS,FS,DB,26.0,ACT,active,1,1997-08-18,28.0,71.0,198.0,27.612378496330095,Utah,5.0,2020.0,2020.0,LAR,104.0,4.0,0,0,1,1,0
2025_NO_00-0040220,2025,NO,NOR,NO,00-0040220,MellTo00,MEL421666,32004d45-4c42-1666-4887-888399e883b8,Tommy Mellott,Tommy,Mellott,Tommy,WR,WR,WR,WR,84.0,CUT,cut,0,2001-10-16,23.0,72.0,208.0,28.20679012345679,Montana State,0.0,2025.0,2025.0,LV,213.0,7.0,1,1,0,1,0
2025_NO_00-0040541,2025,NO,NOR,NO,00-0040541,,SIM467996,32005349-4d46-7996-72d3-0c52ffc6c2ad,Torricelli Simpkins III,Torricelli,Simpkins,Torricelli,OL,G,G,OL,68.0,ACT,active,1,2002-06-06,23.0,77.0,319.0,37.82374768089054,South Carolina; North Carolina Central,0.0,2025.0,2025.0,,,,1,1,0,0,0
2025_NO_00-0039052,2025,NO,NOR,NO,00-0039052,PalmTr00,PAL683280,32005041-4c68-3280-9744-beeaa584121e,Trey Palmer,Trey,Palmer,Trey,WR,WR,WR,WR,17.0,RES,reserve,0,2001-04-02,24.0,73.0,190.0,25.064740101332333,Nebraska; LSU,2.0,2023.0,2023.0,TB,191.0,6.0,0,1,0,1,0
2025_NO_00-0039518,2025,NO,NOR,NO,00-0039518,,WEL130588,32005745-4c13-0588-355d-f136a7b07b1c,Treyton Welch,Treyton,Welch,Treyton,TE,TE,TE,TE,82.0,ACT,active,1,2001-01-10,24.0,76.0,241.0,29.332236842105264,Wyoming,1.0,2024.0,2024.0,,,,0,1,0,0,0
2025_NO_00-0040743,2025,NO,NOR,NO,00-0040743,ShouTy00,SHO768898,32005348-4f76-8898-2122-c8ee34c8b6a6,Tyler Shough,Tyler,Shough,Tyler,QB,QB,QB,QB,6.0,ACT,active,1,1999-09-28,25.0,77.0,225.0,26.6781919379322,Louisville; Texas Tech; Oregon,0.0,2025.0,2025.0,NO,40.0,2.0,1,1,0,1,1
2025_NO_00-0030459,2025,NO,NOR,NO,00-0030459,MathTy00,MAT195206,32004d41-5419-5206-42a6-e6a01bfff75c,Tyrann Mathieu,Tyrann,Mathieu,Tyrann,DB,FS,FS,DB,32.0,RET,other,0,1992-05-13,33.0,69.0,190.0,28.0550304557866,LSU,12.0,2013.0,2013.0,ARI,69.0,3.0,0,0,1,1,1
2025_NO_00-0040540,2025,NO,NOR,NO,00-0040540,,POW569337,3200504f-5756-9337-22ff-60f251308230,Tyreem Powell,Tyreem,Powell,Tyreem,LB,LB,LB,LB,57.0,CUT,cut,0,,,,240.0,,,0.0,2025.0,2025.0,,,,1,1,0,0,0
2025_NO_00-0035142,2025,NO,NOR,NO,00-0035142,AmadUg00,AMA296635,3200414d-4129-6635-2a3c-32237f770a28,Ugo Amadi,Ugochukwu,Amadi,Ugochukwu,DB,FS,FS,DB,0.0,INA,inactive_or_exception,0,1997-05-16,28.0,69.0,201.0,29.679269061121612,Oregon,6.0,2019.0,2019.0,SEA,132.0,5.0,0,0,1,1,0
2025_NO_00-0040642,2025,NO,NOR,NO,00-0040642,BrouVe00,BRO316291,32004252-4f31-6291-a52f-b18369ea668d,Vernon Broughton,Vernon,Broughton,Vernon,DL,DT,DT,DL,91.0,RES,reserve,0,2001-07-15,24.0,77.0,305.0,36.163771293641425,Texas,0.0,2025.0,2025.0,NO,71.0,3.0,1,1,0,1,1
2025_NO_00-0034436,2025,NO,NOR,NO,00-0034436,,CLA119505,3200434c-4111-9505-2976-7976bcc07c4d,Will Clapp,William,Clapp,Will,OL,C,C,OL,76.0,RES,reserve,0,1995-12-10,29.0,77.0,311.0,36.87518974531962,LSU,7.0,2018.0,2018.0,NO,245.0,8.0,0,0,1,1,0
2025_NO_00-0036535,2025,NO,NOR,NO,00-0036535,,SHE745716,32005348-4574-5716-cc95-7b392e228b70,Will Sherman,William,Sherman,William,OL,G,G,OL,66.0,ACT,active,1,1999-05-27,26.0,76.0,305.0,37.12171052631579,Colorado,4.0,2021.0,2021.0,NE,197.0,7.0,0,0,0,1,0
2025_NO_00-0040451,2025,NO,NOR,NO,00-0040451,,TRU700783,32005452-5570-0783-7f4a-1d930cdb8cc6,Xavier Truss,Xavier,Truss,Xavier,OL,T,T,OL,74.0,INA,inactive_or_exception,0,2001-07-13,24.0,79.0,309.0,34.806441275436626,Georgia,0.0,2025.0,2025.0,,,,1,1,0,0,0
2025_NO_00-0033063,2025,NO,NOR,NO,00-0033063,,WOO185780,3200574f-4f18-5780-d743-e42a5230251f,Zach Wood,Zach,Wood,Zach,LS,LS,LS,ST,49.0,ACT,active,1,1993-01-10,32.0,75.0,255.0,31.869333333333337,SMU,9.0,2016.0,2016.0,,,,0,0,1,0,0
2025_NO_00-0037340,2025,NO,NOR,NO,00-0037340,MitcZa00,MIT781005,32004d49-5478-1005-fb4b-79ee2b0c17a2,Zaire Mitchell-Paden,Zaire,Mitchell-Paden,Zaire,TE,TE,TE,TE,84.0,RES,reserve,0,1999-08-20,26.0,77.0,257.0,30.472423680215886,Florida Atlantic,3.0,2022.0,2022.0,,,,0,0,0,0,0
2025_NYG_00-0034668,2025,NYG,NYG,NYG,00-0034668,,STI628067,32005354-4962-8067-a1e4-6d8fce7235a8,Aaron Stinnie,Aaron,Stinnie,Aaron,OL,G,G,OL,64.0,ACT,active,1,1994-02-18,31.0,75.0,312.0,38.993066666666664,James Madison,7.0,2018.0,2018.0,,,,0,0,1,0,0
2025_NYG_00-0040677,2025,NYG,NYG,NYG,00-0040677,CartAb00,CAR606063,32004341-5260-6063-f7d8-00bb3d6b1cd4,Abdul Carter,Abdul,Carter,Abdul,LB,OLB,OLB,LB,51.0,ACT,active,1,2004-01-02,21.0,75.0,252.0,31.4944,Penn State,0.0,2025.0,2025.0,NYG,3.0,1.0,1,1,0,1,1
2025_NYG_00-0036386,2025,NYG,NYG,NYG,00-0036386,,THO025763,32005448-4f02-5763-1c5b-1459b2c5ddf0,Andrew Thomas,Andrew,Thomas,Andrew,OL,T,T,OL,78.0,RES,reserve,0,1999-01-22,26.0,77.0,326.0,38.65373587451509,Georgia,5.0,2020.0,2020.0,NYG,4.0,1.0,0,0,1,1,1
2025_NYG_00-0039821,2025,NYG,NYG,NYG,00-0039821,PhilAn02,PHI113751,32005048-4911-3751-9395-e8d40a3e1534,Andru Phillips,Andru,Phillips,Andru,DB,CB,CB,DB,22.0,ACT,active,1,2001-11-30,23.0,71.0,180.0,25.102162269390995,Kentucky,1.0,2024.0,2024.0,NYG,70.0,3.0,0,1,0,1,1
2025_NYG_00-0038411,2025,NYG,NYG,NYG,00-0038411,JohnAn08,JOH789936,32004a4f-4878-9936-25b4-d6b1428e60fb,Anthony Johnson Jr.,Anthony,Johnson,Anthony,DB,FS,FS,DB,15.0,RES,reserve,0,1999-12-02,25.0,72.0,207.0,28.071180555555557,Iowa State,2.0,2023.0,2023.0,GB,242.0,8.0,0,1,0,1,0
2025_NYG_00-0040438,2025,NYG,NYG,NYG,00-0040438,WellAn00,WEL705993,32005745-4c70-5993-9d56-5f704d78aab7,Antwane Wells Jr.,Antwane,Wells,Antwane,WR,WR,WR,WR,88.0,CUT,cut,0,2001-04-02,24.0,73.0,201.0,26.51585663351473,Mississippi; South Carolina; James Madison,0.0,2025.0,2025.0,,,,1,1,0,0,0
2025_NYG_00-0038788,2025,NYG,NYG,NYG,00-0038788,GreeAr01,GRE064435,32004752-4506-4435-27a6-512190124784,Art Green,Art,Green,Art,DB,CB,CB,DB,23.0,ACT,active,1,2000-04-29,25.0,74.0,200.0,25.675675675675677,Houston,2.0,2023.0,2023.0,,,,0,1,0,0,0
2025_NYG_00-0034112,2025,NYG,NYG,NYG,00-0034112,,SCH243742,32005343-4824-3742-b68e-c1ec7beb6be9,Austin Schlottmann,Austin,Schlottmann,Austin,OL,C,C,OL,65.0,ACT,active,1,1995-09-18,29.0,78.0,300.0,34.6646942800789,TCU,7.0,2018.0,2018.0,,,,0,0,1,0,0
2025_NYG_00-0039241,2025,NYG,NYG,NYG,00-0039241,BradBe01,BRA093032,32004252-4109-3032-4a1e-7a8029534ef4,Beau Brade,Beau,Brade,Beau,DB,FS,FS,DB,34.0,ACT,active,1,2002-01-29,23.0,72.0,200.0,27.121913580246915,Maryland,1.0,2024.0,2024.0,,,,0,1,0,0,0
2025_NYG_00-0040432,2025,NYG,NYG,NYG,00-0040432,CollBe00,COL513580,3200434f-4c51-3580-8f34-fc898bbc9377,Beaux Collins,Beaux,Collins,Beaux,WR,WR,WR,WR,81.0,RES,reserve,0,2002-12-16,22.0,75.0,210.0,26.245333333333335,Notre Dame; Clemson,0.0,2025.0,2025.0,,,,1,1,0,0,0
2025_NYG_00-0040530,2025,NYG,NYG,NYG,00-0040530,SaulBe00,SAU415288,32005341-5541-5288-f2e5-b172753b0638,Ben Sauls,Ben,Sauls,Ben,K,K,K,ST,30.0,ACT,active,1,2001-07-31,24.0,70.0,185.0,26.541836734693877,Pittsburgh,0.0,2025.0,2025.0,,,,1,1,0,0,0
2025_NYG_00-0035687,2025,NYG,NYG,NYG,00-0035687,OkerBo00,OKE400459,32004f4b-4540-0459-e914-d34827147fed,Bobby Okereke,Robert,Okereke,Bobby,LB,ILB,ILB,LB,58.0,ACT,active,1,1996-07-29,29.0,73.0,234.0,30.869206230061927,Stanford,6.0,2019.0,2019.0,IND,89.0,3.0,0,0,1,1,1
2025_NYG_00-0035713,2025,NYG,NYG,NYG,00-0035713,BurnBr00,BUR435186,32004255-5243-5186-1599-e217b39cecc8,Brian Burns,Brian,Burns,Brian,LB,OLB,OLB,LB,0.0,ACT,active,1,1998-04-23,27.0,77.0,250.0,29.64243548659133,Florida State,6.0,2019.0,2019.0,CAR,16.0,1.0,0,0,1,1,1
2025_NYG_00-0039446,2025,NYG,NYG,NYG,00-0039446,,HUD246242,32004855-4424-6242-6f9f-5843ccd2f1bb,Bryan Hudson,Bryan,Hudson,Bryan,OL,C,C,OL,60.0,ACT,active,1,2001-01-11,24.0,77.0,305.0,36.163771293641425,Louisville,1.0,2024.0,2024.0,,,,0,1,0,0,0
2025_NYG_00-0038477,2025,NYG,NYG,NYG,00-0038477,FordBr00,FOR389868,3200464f-5238-9868-32d8-c5dc5e73b834,Bryce Ford-Wheaton,Bryce,Ford-Wheaton,Bryce,WR,WR,WR,WR,88.0,RES,reserve,0,2000-03-09,25.0,75.0,224.0,27.99502222222222,West Virginia,2.0,2023.0,2023.0,,,,0,1,0,0,0
2025_NYG_00-0038851,2025,NYG,NYG,NYG,00-0038851,MurpCa00,MUR186262,32004d55-5218-6262-c4e2-7739045c2a95,Caleb Murphy,Caleb,Murphy,Caleb,LB,OLB,OLB,LB,37.0,INA,inactive_or_exception,0,1999-12-15,25.0,75.0,245.0,30.619555555555557,Ferris State; Grand Valley,2.0,2023.0,2023.0,,,,0,1,0,0,0
2025_NYG_00-0040715,2025,NYG,NYG,NYG,00-0040715,SkatCa00,SKA578439,3200534b-4157-8439-e202-fa5ff0631271,Cam Skattebo,Cameron,Skattebo,Cam,RB,RB,RB,RB,44.0,RES,reserve,0,2002-02-05,23.0,71.0,215.0,29.983138266217026,Arizona State; Sacramento State,0.0,2025.0,2025.0,NYG,105.0,4.0,1,1,0,1,0
2025_NYG_00-0033729,2025,NYG,NYG,NYG,00-0033729,JohnCa02,JOH795940,32004a4f-4879-5940-2d22-237a7cd96c97,Cameron Johnston,Cameron,Johnston,Cameron,P,P,P,ST,15.0,DEV,development,0,1992-02-24,33.0,71.0,194.0,27.054552668121403,Ohio State,8.0,2017.0,2017.0,,,,0,0,1,0,0
2025_NYG_00-0030957,2025,NYG,NYG,NYG,00-0030957,,KRE233600,32004b52-4523-3600-312f-642e8b6af048,Casey Kreiter,Casey,Kreiter,Casey,LS,LS,LS,ST,59.0,ACT,active,1,1990-08-13,35.0,73.0,250.0,32.9799211859636,Iowa,11.0,2014.0,2014.0,,,,0,0,1,0,0
2025_NYG_00-0039510,2025,NYG,NYG,NYG,00-0039510,RogeCa00,ROG137698,3200524f-4713-7698-4bc8-87ca2d2571b8,Casey Rogers,Casey,Rogers,Casey,DL,DT,DT,DL,99.0,ACT,active,1,1998-12-18,26.0,77.0,305.0,36.163771293641425,Oregon; Nebraska,1.0,2024.0,2024.0,,,,0,1,0,0,0
2025_NYG_00-0036982,2025,NYG,NYG,NYG,00-0036982,GolsCh00,GOL699429,3200474f-4c69-9429-32f5-7aaacc30c4d1,Chauncey Golston,Chauncey,Golston,Chauncey,DL,DE,DE,DL,57.0,ACT,active,1,1998-02-10,27.0,77.0,270.0,32.01383032551864,Iowa,4.0,2021.0,2021.0,DAL,84.0,3.0,0,0,0,1,1
2025_NYG_00-0034787,2025,NYG,NYG,NYG,00-0034787,BoarCh00,BOA302232,3200424f-4130-2232-8cd6-570ec704a161,Chris Board,Christopher,Board,Chris,LB,ILB,ILB,LB,49.0,RES,reserve,0,1995-07-23,30.0,74.0,230.0,29.527027027027028,North Dakota State,7.0,2018.0,2018.0,,,,0,0,1,0,0
2025_NYG_00-0031484,2025,NYG,NYG,NYG,00-0031484,ManhCh00,MAN285874,32004d41-4e28-5874-8b5c-b485778d40fc,Chris Manhertz,Chris,Manhertz,Chris,TE,TE,TE,TE,85.0,ACT,active,1,1992-04-10,33.0,78.0,255.0,29.464990138067066,Canisius College,10.0,2015.0,2015.0,,,,0,0,1,0,0
2025_NYG_00-0037758,2025,NYG,NYG,NYG,00-0037758,FlotCo00,FLO224635,3200464c-4f22-4635-a9c1-7923c6eb212a,Cordale Flott,Cordale,Flott,Cordale,DB,CB,CB,DB,28.0,RES,reserve,0,2001-08-24,24.0,73.0,170.0,22.426346406455245,LSU,3.0,2022.0,2022.0,NYG,81.0,3.0,0,0,0,1,1
2025_NYG_00-0037260,2025,NYG,NYG,NYG,00-0037260,DaviDJ00,DAV056115,32004441-5605-6115-9c7c-7f852f624e18,DJ Davidson,D.J.,Davidson,D.J.,DL,DT,DT,DL,98.0,RES,reserve,0,1999-09-19,25.0,77.0,325.0,38.53516613256873,Arizona State,3.0,2022.0,2022.0,NYG,147.0,5.0,0,0,0,1,0
2025_NYG_00-0040456,2025,NYG,NYG,NYG,00-0040456,,FEL557673,32004645-4c55-7673-2a58-2bcdbb575262,Da'Quan Felton,Da'Quan,Felton,Da'Quan,WR,WR,WR,WR,48.0,RES,reserve,0,2001-01-13,24.0,77.0,216.0,25.61106426041491,Virginia Tech; Norfolk State,0.0,2025.0,2025.0,,,,1,1,0,0,0
2025_NYG_00-0040431,2025,NYG,NYG,NYG,00-0040431,CambDa00,CAM039778,32004341-4d03-9778-7aff-18da966cd6e7,Dalen Cambre,Dalen,Cambre,Dalen,WR,WR,WR,WR,83.0,ACT,active,1,2001-04-10,24.0,72.0,192.0,26.03703703703704,Louisiana,0.0,2025.0,2025.0,,,,1,1,0,0,0
2025_NYG_00-0038123,2025,NYG,NYG,NYG,00-0038123,BeltDa00,BEL779644,32004245-4c77-9644-30b4-fa0c97f77e59,Dane Belton,Dane,Belton,Dane,DB,SS,SS,DB,24.0,ACT,active,1,2000-12-07,24.0,73.0,205.0,27.043535372490147,Iowa,3.0,2022.0,2022.0,NYG,114.0,4.0,0,0,0,1,0
2025_NYG_00-0038115,2025,NYG,NYG,NYG,00-0038115,BellDa00,BEL680916,32004245-4c68-0916-b0c0-d672685a6961,Daniel Bellinger,Daniel,Bellinger,Daniel,TE,TE,TE,TE,82.0,ACT,active,1,2000-09-22,24.0,78.0,255.0,29.464990138067066,San Diego State,3.0,2022.0,2022.0,NYG,112.0,4.0,0,0,0,1,0
2025_NYG_00-0039230,2025,NYG,NYG,NYG,00-0039230,MillDa04,MIL207630,32004d49-4c20-7630-9052-46340f95363b,Dante Miller,Dante,Miller,Dante,RB,RB,RB,RB,25.0,INA,inactive_or_exception,0,1999-05-14,26.0,70.0,200.0,28.693877551020407,South Carolina; Columbia,1.0,2024.0,2024.0,,,,0,1,0,0,0
2025_NYG_00-0040694,2025,NYG,NYG,NYG,00-0040694,AlexDa01,ALE196713,3200414c-4519-6713-2741-83002e82e250,Darius Alexander,Darius,Alexander,Darius,DL,DT,DT,DL,91.0,ACT,active,1,2000-08-26,25.0,76.0,310.0,37.73026315789474,Toledo,0.0,2025.0,2025.0,NYG,65.0,3.0,1,1,0,1,1
2025_NYG_00-0039829,2025,NYG,NYG,NYG,00-0039829,MuasDa00,MUA504282,32004d55-4150-4282-5c7d-35d1ebfc7709,Darius Muasau,Darius,Muasau,Darius,LB,ILB,ILB,LB,53.0,ACT,active,1,2001-02-10,24.0,72.0,230.0,31.19020061728395,UCLA; Hawaii,1.0,2024.0,2024.0,NYG,183.0,6.0,0,1,0,1,0
2025_NYG_00-0035535,2025,NYG,NYG,NYG,00-0035535,SlayDa01,SLA500077,3200534c-4150-0077-315f-47cff2877b23,Darius Slayton,Darius,Slayton,Darius,WR,WR,WR,WR,18.0,ACT,active,1,1997-01-12,28.0,73.0,190.0,25.064740101332333,Auburn,6.0,2019.0,2019.0,NYG,171.0,6.0,0,0,1,1,0
2025_NYG_00-0035020,2025,NYG,NYG,NYG,00-0035020,FlanDe00,FLA635735,3200464c-4163-5735-44aa-6b4a6378fe35,Demetrius Flannigan-Fowles,Demetrius,Flannigan-Fowles,Demetrius,LB,ILB,ILB,LB,33.0,ACT,active,1,1996-09-04,28.0,74.0,209.0,26.83108108108108,Arizona,6.0,2019.0,2019.0,,,,0,0,1,0,0
2025_NYG_00-0039000,2025,NYG,NYG,NYG,00-0039000,BankDe00,BAN462444,32004241-4e46-2444-9957-08e48a0cf8b6,Deonte Banks,Deonte,Banks,Deonte,DB,CB,CB,DB,2.0,ACT,active,1,2001-04-03,24.0,74.0,205.0,26.31756756756757,Maryland,2.0,2023.0,2023.0,NYG,24.0,1.0,0,1,0,1,1
2025_NYG_00-0035250,2025,NYG,NYG,NYG,00-0035250,SingDe00,SIN186919,32005349-4e18-6919-d1e6-003f4632ba87,Devin Singletary,Devin,Singletary,Devin,RB,RB,RB,RB,26.0,ACT,active,1,1997-09-03,27.0,67.0,203.0,31.790822009356205,Florida Atlantic,6.0,2019.0,2019.0,BUF,74.0,3.0,0,0,1,1,1
2025_NYG_00-0035683,2025,NYG,NYG,NYG,00-0035683,LawrDe03,LAW288048,32004c41-5728-8048-d62b-e09e0d1d71d6,Dexter Lawrence,Dexter,Lawrence,Dexter,DL,NT,NT,DL,97.0,ACT,active,1,1997-11-12,27.0,76.0,342.0,41.625,Clemson,6.0,2019.0,2019.0,NYG,17.0,1.0,0,0,1,1,1
2025_NYG_00-0038479,2025,NYG,NYG,NYG,00-0038479,JohnDy00,JOH213404,32004a4f-4821-3404-b6a0-7762721ca080,Dyontae Johnson,Dyontae,Johnson,Dyontae,LB,ILB,ILB,LB,54.0,CUT,cut,0,2000-09-28,24.0,74.0,230.0,29.527027027027028,Toledo,2.0,2023.0,2023.0,,,,0,1,0,0,0
2025_NYG_00-0039764,2025,NYG,NYG,NYG,00-0039764,ChatEl00,CHA734689,32004348-4173-4689-9e61-c00472c63aa7,Elijah Chatman,Elijah,Chatman,Elijah,DL,DE,DE,DL,94.0,ACT,active,1,2000-12-05,24.0,72.0,278.0,37.69945987654321,SMU,1.0,2024.0,2024.0,,,,0,1,0,0,0
2025_NYG_00-0038396,2025,NYG,NYG,NYG,00-0038396,GrayEr01,GRA652870,32004752-4165-2870-85bd-e1a472b80efc,Eric Gray,Eric,Gray,Eric,RB,RB,RB,RB,20.0,ACT,active,1,1999-11-04,25.0,70.0,210.0,30.12857142857143,Oklahoma; Tennessee,2.0,2023.0,2023.0,NYG,172.0,6.0,0,1,0,1,0
2025_NYG_00-0037612,2025,NYG,NYG,NYG,00-0037612,,NEA162928,32004e45-4116-2928-ef52-cc385312d2f6,Evan Neal,Evan,Neal,Evan,OL,G,G,OL,73.0,RES,reserve,0,2000-09-19,24.0,79.0,360.0,40.5511937189553,Alabama,3.0,2022.0,2022.0,NYG,7.0,1.0,0,0,0,1,1
2025_NYG_00-0026858,2025,NYG,NYG,NYG,00-0026858,GanoGr44,GAN308500,32004741-4e30-8500-b62f-cb2bc1d26244,Graham Gano,Graham,Gano,Graham,K,K,K,ST,9.0,RES,reserve,0,1987-04-09,38.0,74.0,202.0,25.93243243243243,Florida State,16.0,2009.0,2009.0,,,,0,0,1,0,0
2025_NYG_00-0029685,2025,NYG,NYG,NYG,00-0029685,,VAN749202,32005641-4e74-9202-dbb8-9834c0144c70,Greg Van Roten,Gregory,Van Roten,Greg,OL,G,G,OL,74.0,ACT,active,1,1990-02-26,35.0,76.0,305.0,37.12171052631579,Penn,13.0,2012.0,2012.0,,,,0,0,1,0,0
2025_NYG_00-0035645,2025,NYG,NYG,NYG,00-0035645,OlszGu00,OLS746941,32004f4c-5374-6941-75b1-22a2662014a2,Gunner Olszewski,Kaleb,Olszewski,Gunner,WR,WR,WR,WR,80.0,ACT,active,1,1996-11-26,28.0,72.0,190.0,25.765817901234566,Bemidji State University,6.0,2019.0,2019.0,,,,0,0,1,0,0
2025_NYG_00-0036635,2025,NYG,NYG,NYG,00-0036635,SmitIh00,SMI829563,3200534d-4982-9563-32f4-e8f3bd64568e,Ihmir Smith-Marsette,Ihmir,Smith-Marsette,Ihmir,WR,WR,WR,WR,87.0,DEV,development,0,1999-08-29,26.0,73.0,179.0,23.613623569149933,Iowa,4.0,2021.0,2021.0,MIN,157.0,5.0,0,0,0,1,0
2025_NYG_00-0036165,2025,NYG,NYG,NYG,00-0036165,HodgIs00,HOD537222,3200484f-4453-7222-c7f0-678f7be73ebc,Isaiah Hodgins,Isaiah,Hodgins,Isaiah,WR,WR,WR,WR,89.0,ACT,active,1,1998-10-21,26.0,75.0,209.0,26.120355555555555,Oregon State,5.0,2020.0,2020.0,BUF,207.0,7.0,0,0,1,1,0
2025_NYG_00-0040439,2025,NYG,NYG,NYG,00-0040439,,WIL327420,32005749-4c32-7420-3f39-6bb653aae0ba,Jaison Williams,Jaison,Williams,Jaison,OL,T,T,OL,68.0,CUT,cut,0,,,,320.0,,,0.0,2025.0,2025.0,,,,1,1,0,0,0
